"ids","X","L1","L2","A","C","Y"
2113,3,1,0,1,17.2699447041174,1.50592996895962
2114,2,0,0,1,5.67255293410932,10.4385635487008
2115,1,0,0,0,11.1862582651769,0.716332831691402
2116,3,1,1,1,6.58689685005301,12.4021939512758
2117,1,0,1,1,15.5206912135685,14.5972117755796
2118,2,1,0,0,14.1078909109266,0.864630143528834
2119,1,0,0,1,22.3084735435692,3.98923499062885
2120,3,0,1,1,2.50866577188601,19.3867465881289
2121,1,0,0,1,5.95171808753574,9.8793940354087
2122,1,0,0,0,8.45377574809855,5.06448214340659
2123,2,0,1,1,6.40555005133022,23.0462140251083
2124,2,0,1,1,5.37516884629036,1.47843737203177
2125,3,0,0,0,3.85953563978607,1.22120258937799
2126,2,1,0,0,10.2181697579778,1.59541660037872
2127,1,1,0,0,27.3913731626901,3.96932301174635
2128,2,0,0,1,10.7747615130925,6.82770508080169
2129,2,0,0,1,9.52861009196026,7.13489844015499
2130,2,0,0,1,23.3712693446434,4.71782261975079
2131,2,1,1,0,6.80186765863074,5.60199056870948
2132,2,0,1,1,2.8076804666618,8.12819506767859
2133,1,0,0,1,11.7513907864213,13.9220914027599
2134,3,0,1,1,2.98059106253918,11.063669012988
2135,2,1,0,0,11.4808227873805,5.30010249729421
2136,2,1,0,1,14.1335514936274,5.07438908705053
2137,1,0,1,1,19.2497678764631,4.74138495308161
2138,2,1,0,1,20.47637068317,0.352235708957358
2139,1,0,0,0,18.5163225983464,2.42205419549778
2140,1,0,0,1,34.3069113503318,15.9344334825267
2141,2,1,0,1,40.353364864948,7.67214820504441
2142,1,0,0,1,9.76682000784086,3.35604327968186
2143,2,0,0,0,3.81255761786725,3.23929580894531
2144,2,0,0,1,4.52834634851341,11.5372964014113
2145,3,0,1,1,2.8903003788776,22.5635799392064
2146,1,0,0,0,11.0524535979663,3.68095230472324
2147,3,1,0,1,3.8973450737727,2.75435248212994
2148,1,1,0,1,6.19860537972604,9.06907059940677
2149,2,0,1,1,4.5355487743918,10.2379265320613
2150,3,0,0,1,5.03099937432786,5.94290313828009
2151,2,0,1,1,8.0170549742459,6.66692968246987
2152,2,0,1,1,5.86074099810153,16.2618408096205
2153,2,0,1,1,10.7960047287446,9.54397496999482
2154,3,1,0,1,13.5291030699258,7.27732654324315
2155,3,1,1,1,2.47568173465049,7.26639333153607
2156,3,0,1,1,2.28920331216943,14.7336028226425
2157,1,0,0,0,10.8704209807739,5.47515873424765
2158,2,1,1,1,10.3604669645956,5.58505492843845
2159,3,0,1,1,4.09923277754985,5.67892763685219
2160,1,1,0,1,18.9497993492854,1.55540320771891
2161,3,1,0,1,4.87510196999439,2.33624314290246
2162,3,1,1,1,4.57204591954067,11.6049617764528
2163,3,1,0,1,4.98154627101918,3.41404059942972
2164,1,0,1,1,14.1722499730498,13.2956336145659
2165,2,1,0,0,11.0425538989748,3.8758468357559
2166,2,1,0,1,12.529545216061,5.82596170706786
2167,2,1,0,1,8.12127581913982,2.2680718534486
2168,1,0,0,0,11.4324096643995,4.81098411040631
2169,3,1,1,1,9.67285715443207,14.5441165175803
2170,2,0,1,0,4.44092745389426,4.2976920372701
2171,2,1,1,0,3.5266890838069,8.76157945461875
2172,3,1,1,1,6.85280620670277,7.06146760703739
2173,3,0,1,1,4.49062021614874,11.9209973556963
2174,3,0,1,1,4.01109753629092,17.1082763808586
2175,3,1,0,1,20.3340541229256,0.907224712525908
2176,3,0,1,0,3.55313123140707,2.24704517213448
2177,2,0,0,1,8.95074918963098,5.72552604885229
2178,2,0,1,0,3.54915407134442,3.26828724336231
2179,2,1,0,0,13.0038567803099,6.14132825243486
2180,3,1,1,1,8.3714316171272,16.048668787435
2181,3,0,1,1,3.12619978971083,15.7495641769861
2182,2,1,1,1,9.93265567799755,12.3391570624908
2183,2,1,0,1,7.0378020434305,9.12872098840524
2184,2,0,1,0,0.608617308778314,8.37700156960637
2185,2,1,0,0,6.98881458557355,5.83251362552417
2186,1,0,0,0,6.57111123886457,0.9210429864125
2187,2,0,1,1,10.4953470518527,17.4848384321046
2188,1,1,0,1,10.5558818173316,4.78390562129173
2189,3,1,1,1,13.9040354510219,10.0514856632686
2190,3,0,1,1,4.0144914894303,10.9732283575644
2191,3,1,0,1,17.749339591492,5.95049731021938
2192,1,0,1,0,6.9232433349276,10.3197537525988
2193,2,1,0,1,20.7036031890976,1.46357743912378
2194,2,1,0,1,28.7869406854374,2.78975715659975
2195,3,0,1,0,0.647092435937628,7.3041977620522
2196,3,1,1,1,8.50354261516569,8.15957544005279
2197,3,1,1,1,6.73307296075897,14.1742358403905
2198,3,0,1,1,1.97344018340002,5.03664536842884
2199,2,0,1,1,6.83536118781688,19.6330311509087
2200,3,1,1,0,2.02244000351049,12.1047469082941
2201,2,1,0,0,17.1444928354417,5.15854427907318
2202,2,0,1,1,3.58278245840192,4.26138978302241
2203,3,1,1,1,1.7406616188387,3.50662348097771
2204,3,0,1,1,3.98779599110472,21.4802238302282
2205,2,0,0,1,5.86728560393695,10.8205597477494
2206,3,0,0,1,7.03149010262984,8.32746042702813
2207,1,0,0,1,16.8364850182958,5.04886340710894
2208,2,1,1,1,4.02099516176995,5.08681633961665
2209,3,1,1,1,6.45517501144709,3.49320630760102
2210,1,1,0,1,37.706073250911,9.49829315599419
2211,1,0,0,0,11.9677671399313,1.80560564924391
2212,2,0,0,1,3.16105288384536,3.07803035024422
2213,3,1,1,1,7.06940576006777,6.80950868950795
2214,3,0,1,0,5.5155373751008,12.8915292440384
2215,3,1,1,1,2.44057126501726,10.6706486201307
2216,1,1,1,0,3.21704610326702,4.74402954934315
2217,1,0,0,0,3.68296962155905,4.39993728598756
2218,2,1,0,0,7.74435660993536,4.77940736084622
2219,1,1,0,0,11.6132835399646,3.11985447251703
2220,3,1,0,1,9.43525968563211,2.6236421826771
2221,3,1,0,1,4.84881479142145,1.5121810372725
2222,1,1,0,1,42.5552777334637,5.08547272886972
2223,2,1,0,1,24.9552097880957,9.28633111478249
2224,3,1,1,1,7.69360638819693,10.1131855834976
2225,2,0,1,1,7.46804718876394,28.6836711960811
2226,2,0,1,0,0.995422214135034,4.79188465133283
2227,3,0,1,1,4.07148489572778,20.091548567508
2228,2,1,1,1,10.794392143118,0.956107521091045
2229,2,1,1,1,8.62138389477622,12.941271659173
2230,1,1,0,0,25.5791019522499,7.77273313602591
2231,2,0,0,1,12.537582421333,9.78148423440008
2232,1,1,0,1,6.56998668981362,6.28807829844493
2233,3,0,1,1,5.37454421180799,12.4051598605656
2234,2,0,0,1,5.74434524877525,4.05559597005804
2235,3,0,1,1,3.69035796256414,8.79833788129697
2236,2,1,1,1,17.2650024407652,11.9824961983635
2237,3,1,1,1,3.09534222444534,10.2231937432463
2238,1,1,0,1,9.5481909707236,6.44896171608242
2239,2,1,0,1,24.8207219576158,3.850955111361
2240,1,0,0,1,4.51583265600598,7.84620036950545
2241,3,0,1,1,4.46835624418526,10.1985834201187
2242,2,0,0,1,5.55973528226916,9.02434408644881
2243,3,1,0,1,12.115382939073,4.11285164590905
2244,2,1,0,1,8.18930081223244,1.67491664922113
2245,3,0,1,1,1.99111799772937,12.6444093945017
2246,3,1,1,1,8.06981649511378,13.5288325066733
2247,1,1,0,1,23.3579793218477,1.86792203145144
2248,2,0,1,1,7.56136308299543,14.4501577655719
2249,3,1,1,1,7.11937005726929,12.7978504896596
2250,2,0,1,0,2.32606850647627,2.29916156072254
2251,2,1,0,0,19.8583331647223,4.4245129990096
2252,1,0,0,1,15.263501590676,8.8580607389931
2253,3,0,1,1,7.69326834703959,15.2768578674335
2254,2,0,1,1,10.5247569453251,6.60871772603639
2255,1,0,0,0,8.40997918197998,5.12762612301889
2256,3,0,1,1,3.48435787969036,8.19135095142911
2257,3,0,1,1,2.18899390235268,5.44712553635996
2258,2,0,1,1,7.51903051553625,26.8400051003722
2259,3,1,1,1,7.15592385308282,9.65322275047704
2260,2,1,0,1,23.4024166465484,3.91912330648514
2261,2,0,0,0,8.93587434184266,1.21175032278284
2262,1,0,1,0,4.44384589876707,2.49361085372051
2263,1,1,0,1,35.7819340928995,5.89661231883472
2264,2,1,0,0,11.7646634188532,9.8077091669828
2265,2,0,0,1,7.27962726808222,5.53521139322423
2266,3,1,0,1,9.45638474762933,4.66042683907863
2267,3,1,0,1,2.38300266080382,2.09379213126702
2268,1,1,0,1,9.05983242059852,2.32757589195691
2269,2,1,1,1,7.11862146832271,7.86878724781659
2270,1,1,0,1,15.5740453969979,4.9522996538493
2271,3,0,1,1,1.439708706473,5.31607962210683
2272,3,1,1,1,3.39475181210804,3.83816004432951
2273,3,1,1,1,4.80956382763607,4.7858442928385
2274,2,0,1,1,12.382593909836,8.98342565968152
2275,3,0,1,1,0.947596451780583,2.70910136417293
2276,2,1,0,1,20.7433029617885,7.67644529989666
2277,1,0,0,0,11.7033912318414,2.6127854987597
2278,2,0,1,1,9.81868230860514,11.990574901542
2279,3,1,0,1,7.49596609022093,2.4954739928998
2280,3,0,1,1,1.71734394143214,9.91585213517133
2281,3,1,0,1,19.092317911533,10.7277782734834
2282,3,1,0,0,9.98680803947913,5.9057133286036
2283,3,1,1,1,9.39077138363248,10.2862794338308
2284,2,1,0,1,19.0757066947195,6.62575396907911
2285,1,1,0,1,33.8799748777697,1.95116831987784
2286,3,0,1,1,6.92130959333308,8.98991640117187
2287,1,0,0,1,13.4168059814892,9.01928796411133
2288,2,0,0,0,4.84397286599527,1.90427986244269
2289,1,0,0,0,12.9190317258865,2.54487054198165
2290,2,0,0,0,5.34635077168921,1.96213453942046
2291,3,0,0,1,1.3862258487373,7.75413286427293
2292,2,0,0,1,15.8701598893014,7.6036838878787
2293,2,0,0,1,2.76214248970328,12.8454939258024
2294,1,0,1,0,9.90366524803908,6.70498162322396
2295,2,0,0,1,11.7376930508402,8.78437121881822
2296,3,0,1,1,2.200166134468,13.0764671288125
2297,2,1,0,1,16.2166837897011,2.76127860965918
2298,2,0,0,1,10.9393844779879,7.20342978296538
2299,3,1,0,0,5.21341557392661,2.65241817767283
2300,3,0,1,1,4.1969524331486,8.95354834482392
2301,3,0,1,1,5.99318808049094,20.9416891145629
2302,2,1,0,1,4.44804339031976,7.79684689535245
2303,2,1,0,0,18.5662251419563,4.62799881426921
2304,3,0,1,1,4.60635241795914,19.7455051325019
2305,3,0,1,1,1.09375419365336,12.8285252868439
2306,3,0,1,1,2.22031920667346,9.86861783384007
2307,2,1,0,1,24.3428432701336,4.69482177877576
2308,1,0,0,1,20.0393330430604,8.62198040339906
2309,1,0,0,0,19.7740609629249,0.408769632989182
2310,2,1,0,1,16.5198468956098,3.2360685219905
2311,3,1,1,1,7.43623245114215,7.19176049997699
2312,1,0,0,1,24.0589411112156,1.94476590931916
2313,1,0,0,0,3.13740262146385,3.7483253681792
2314,3,1,1,1,2.78098814950875,7.19095654641085
2315,3,0,1,1,1.99906341740049,16.7880635083735
2316,3,0,1,1,5.15853128269636,13.6926922689273
2317,1,0,1,0,7.23628296131954,7.30014642507792
2318,2,1,0,1,5.93012787641778,6.42165389310348
2319,1,0,0,1,7.47215118340324,3.55994451511021
2320,3,1,1,0,5.7160872883569,6.36328741644692
2321,3,1,1,1,4.94786562730538,11.0262465614732
2322,1,1,0,0,21.0584572286734,7.05336643982607
2323,3,1,1,1,9.09044267340484,6.53400607684222
2324,3,1,1,1,6.02041771214505,12.8425793327219
2325,3,1,1,0,2.46335510785801,7.66524691498537
2326,2,0,1,1,3.5514104936695,13.761272797736
2327,2,0,0,1,6.60408210642378,8.18504613436147
2328,2,0,1,0,0.651025299675393,4.91004736170181
2329,3,0,1,1,3.70653008009461,17.4970535728802
2330,3,1,1,1,3.43274923132216,9.00556708060715
2331,3,1,1,1,8.64237563020505,10.3111605177335
2332,2,1,1,1,7.25814319023178,10.6456161264347
2333,3,1,1,1,7.48069209248014,6.08573880552695
2334,3,1,1,1,5.30716075585422,4.46037474576914
2335,1,0,0,1,19.8639113980884,13.0859381121607
2336,2,1,0,1,15.1283423175532,1.22528321639607
2337,2,0,1,1,6.08701562858137,5.92002441724488
2338,2,1,0,1,15.5080413724023,5.17139943847039
2339,3,0,1,1,5.49039053342892,6.94381023275499
2340,2,0,0,1,21.9910257714645,7.86770201900477
2341,2,0,1,1,1.08197999521329,5.58102733745065
2342,1,0,0,0,10.0930141653374,1.49855322354343
2343,3,1,1,0,5.26942216575835,6.59863974144771
2344,3,1,1,1,6.51090166309614,14.1513748386451
2345,3,1,1,1,6.86316632115943,0.81824928095589
2346,1,0,0,1,2.27999545067242,15.2194993986888
2347,2,0,1,1,7.47940806197247,23.8722539592021
2348,2,1,0,1,25.1403453602053,3.02009171020587
2349,2,1,1,1,17.1940994556531,16.0597337802214
2350,2,0,0,0,5.86795397998447,2.12310385046661
2351,3,1,0,1,5.67425419200497,12.3014836101203
2352,2,0,1,1,4.48423392218452,3.10461558087645
2353,2,0,1,1,3.60633363648376,2.00261286811953
2354,2,0,1,1,4.05247553380628,9.7135795301539
2355,3,1,1,1,3.76012540965065,5.21846465304793
2356,2,0,0,0,2.83793266115933,2.891808687717
2357,2,0,0,0,3.01113019386192,2.60607709552762
2358,3,0,1,1,3.02451389654045,26.3425957935401
2359,3,0,1,1,3.73690736022181,26.1328590854695
2360,2,0,1,0,1.08035200334385,3.38686953177336
2361,2,1,0,0,15.5132777701046,4.17700130513422
2362,1,0,1,1,6.31728382907831,2.92044489004941
2363,3,0,1,1,0.289656541520998,11.1801064189803
2364,2,0,1,1,3.47368444437766,15.7921328819667
2365,3,1,1,1,10.0331031803591,15.9087824150968
2366,1,0,0,1,21.375833685235,4.69464707956723
2367,1,1,0,0,21.3823930953194,7.78553685792965
2368,2,0,1,1,10.918880672028,19.4903229392343
2369,3,1,0,1,12.5786845227569,3.02884994397075
2370,2,0,0,0,7.0265256081351,2.87211687656495
2371,3,1,1,1,3.7614608432321,12.6322533443396
2372,3,1,1,1,7.18231964150895,4.27769744229908
2373,2,1,0,1,5.28982760307997,1.19813953657195
2374,1,0,0,1,20.4697861830489,9.0375296751633
2375,1,0,0,1,16.6691810351419,5.06058568500834
2376,2,0,1,1,2.73506891799007,15.6140203113527
2377,3,1,1,1,6.65634066978883,11.5523185812133
2378,3,0,0,1,2.71168304095301,6.81838134363436
2379,3,0,1,1,1.692809092733,12.475094633443
2380,2,1,1,0,10.3174262707,10.125530357348
2381,3,0,1,1,3.04600179792231,1.35039514320029
2382,3,1,1,0,0.990794836075315,4.14402424082726
2383,1,1,0,1,36.4604236636327,11.9536548848879
2384,2,0,0,0,4.07040435061854,2.20967470061689
2385,1,1,0,1,36.9001225962156,2.97652959105224
2386,2,1,1,1,8.14949485967272,3.79401145204214
2387,1,0,0,0,15.6318679683879,3.18107427101598
2388,1,1,0,1,31.6121495176409,7.55954463690015
2389,3,1,1,1,9.68035627442542,13.9217514256069
2390,3,0,0,1,3.95268735455467,8.050644829962
2391,1,0,0,1,34.7667664076915,5.5885282270872
2392,2,1,0,0,13.8481304191381,8.42915167656874
2393,3,1,1,1,5.12862888148493,9.52312163149449
2394,1,1,0,0,13.7208135437663,2.43401579328563
2395,1,1,0,1,48.7358217025992,3.5002602326884
2396,2,1,0,1,32.7284567613284,5.52301923461239
2397,2,1,0,1,21.8481514114093,5.68895185612541
2398,2,0,0,0,6.62398029368236,5.22801136164231
2399,2,1,0,1,39.2867877642793,7.16009920762272
2400,1,0,0,0,15.6308998287633,2.33559434345274
2401,2,1,1,0,1.98004635269228,9.23420584489309
2402,2,1,1,0,6.42003952719265,4.82514748933723
2403,1,0,0,1,4.819337470055,5.36636035144158
2404,2,0,0,1,13.4831006270438,5.14143277264903
2405,2,1,0,1,11.8228283897962,1.85670266479469
2406,3,0,1,1,3.71806639060809,9.95344406759323
2407,2,1,1,1,10.1624640061454,1.60156673539239
2408,3,1,1,1,1.61215830033133,6.93480365447754
2409,3,1,0,0,5.74480786183055,6.83716982252807
2410,2,1,0,1,7.3641978052398,5.25167083971549
2411,3,1,0,1,14.400990659572,1.84859810420416
2412,2,0,1,1,8.57727850309775,24.4353382099615
2413,3,0,1,1,1.55527390761212,11.9189387604748
2414,2,1,0,1,37.557331156618,6.21726635270381
2415,3,0,1,1,4.6443656671133,9.02193235849859
2416,2,0,0,1,17.050908887528,7.83130355574045
2417,1,1,0,0,18.1113653194794,1.586461949772
2418,3,0,0,1,1.5833330659422,10.4372087403035
2419,3,1,0,0,6.89140295344931,6.14376561393817
2420,3,1,0,0,0.852799065332434,5.71715441067187
2421,3,0,0,1,6.40239444802281,1.31486890649512
2422,1,0,0,1,15.0552219997338,5.60006702739111
2423,1,0,0,0,12.0470294978875,4.11284787175816
2424,1,0,0,1,20.675738440018,3.24409156420583
2425,2,1,1,0,4.42024711975703,6.85745456662394
2426,1,0,0,0,3.68328766065712,1.29750623510867
2427,2,0,1,1,11.2349316033005,8.86820626650759
2428,2,0,1,1,5.81207469217939,9.67380694884993
2429,2,0,1,0,1.69734303048187,1.57672768251218
2430,3,1,0,1,7.30151129791346,4.82469272492264
2431,3,1,1,1,6.8653436253435,4.54284731835219
2432,2,0,1,0,2.85628504519783,4.96894364671885
2433,3,1,1,1,11.5994655798021,2.9056358428814
2434,2,0,1,1,1.97984923275817,14.979698016693
2435,1,0,0,0,9.25973380886788,1.65456078534016
2436,3,1,0,0,5.67103681163061,3.44115405514239
2437,2,0,1,0,7.9456451863004,5.77352835566218
2438,1,1,0,0,15.9992439135186,6.37763573668677
2439,3,0,1,0,1.32562621485984,9.81931354953699
2440,3,0,1,1,1.57768584627852,5.79421975594505
2441,3,1,0,1,11.1569184389561,6.95919478397691
2442,1,0,0,1,5.14719470814933,6.02665407633753
2443,3,1,0,1,8.91412233943936,2.216100773583
2444,3,0,1,1,1.41440147800319,28.5048749275557
2445,2,0,1,1,4.30799122301667,4.26688601526836
2446,3,1,1,1,4.30595893927317,10.6831587680074
2447,3,1,1,1,10.2282699838068,14.437527243004
2448,3,1,0,1,14.9272728558619,2.70747693816785
2449,2,0,1,1,12.0068601883044,19.6453178201131
2450,2,0,0,0,10.2842874830517,2.48199047553504
2451,1,1,0,1,61.5723845632035,2.61851756515791
2452,2,1,0,0,10.3496298165884,0.884813918272818
2453,2,1,0,1,8.14624012618746,5.94397396765898
2454,1,0,0,1,21.5746743513047,6.13376010206955
2455,2,1,0,0,4.31386513450318,4.97358375847264
2456,2,0,0,0,4.92576376737017,3.98878622213926
2457,3,1,1,0,3.96644707866112,4.50837684724396
2458,2,1,0,1,15.6217728306445,3.25659567943114
2459,2,0,1,0,1.5851490681445,6.68278198618976
2460,2,0,1,1,5.04495460846637,7.03628726307719
2461,3,0,1,1,3.4678037028044,18.0176121588703
2462,3,0,1,1,5.21686152786866,17.515125992831
2463,2,1,0,1,17.7277962972779,2.99098291709062
2464,1,0,0,1,12.310310555942,5.90752461563468
2465,2,0,0,1,15.1119679835146,2.820485305088
2466,3,1,1,1,8.48845656326545,8.5213391966416
2467,2,0,1,0,0.546472802106597,5.67360664402266
2468,2,1,1,1,5.72289522247112,9.63392260637281
2469,2,0,1,1,9.24558889759116,11.8524467854006
2470,2,1,0,1,9.98323633245344,1.88226994409699
2471,2,0,0,1,12.3887457496206,12.7397356230161
2472,2,0,0,1,8.83495240476177,7.89412458203554
2473,1,0,0,1,22.8267252505203,6.11371782012332
2474,2,0,0,1,4.54764077157496,8.94722358063444
2475,3,1,1,1,5.88729122037773,8.82815485673474
2476,2,1,1,1,7.76320427414009,10.2296926459602
2477,1,1,0,0,20.3406296261316,2.958078937533
2478,3,0,1,1,4.32670070599913,1.36726010546209
2479,2,0,1,0,4.03077977776327,0.417072985342568
2480,3,0,1,1,5.18224302463121,5.28792204899416
2481,3,1,1,1,3.48833321148302,7.01621253277068
2482,2,1,0,1,21.090664426076,2.07546006554889
2483,3,1,1,1,7.59056367331141,13.0566357540626
2484,3,1,1,1,6.71211908147168,0.221212850514032
2485,3,1,1,1,6.29161995935243,7.46601760771415
2486,2,1,0,1,11.0833692581052,6.24837912651807
2487,3,1,1,1,4.13488779137479,3.92784729506988
2488,2,1,0,1,19.0548772316587,7.38599442739068
2489,1,0,0,1,9.80287907870708,5.72726024674193
2490,2,1,1,1,4.24981991477744,2.24482988086862
2491,1,0,0,0,3.83786626911512,3.8692507244505
2492,3,1,1,1,2.30170174705923,5.26982281040487
2493,2,1,0,0,4.97330749213719,4.3516856991483
2494,3,1,1,1,13.5392919478495,8.76241194959439
2495,3,1,0,1,17.6513759516736,3.87826272585999
2496,1,0,1,1,7.73101933145373,13.6075708698622
2497,3,1,0,1,6.33125169592402,4.13980820617417
2498,2,1,0,0,8.1849704570567,2.7683538678196
2499,3,1,1,1,2.03315535985331,13.6276418485062
2500,3,0,1,1,5.04951022314895,19.1335992939983
